ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holiday_score,holiday_score_lower,holiday_score_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-07-03,555.3816340201108,657.018394676134,967.5761732220035,555.3816340201108,555.3816340201108,257.4358159867745,257.4358159867745,257.4358159867745,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9234450974175,57.9234450974175,57.9234450974175,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.6857614005746107,1.6857614005746107,1.6857614005746107,25.687305672238754,25.687305672238754,25.687305672238754,86.4187834349989,86.4187834349989,86.4187834349989,113.09358745435809,113.09358745435809,113.09358745435809,0.0,0.0,0.0,812.8174500068853
2021-07-04,555.2201551918188,869.3298643909934,1175.5837642259473,555.2201551918188,555.2201551918188,464.0047192716314,464.0047192716314,464.0047192716314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.70421266697345,46.70421266697345,46.70421266697345,-15.031678975395874,-15.031678975395874,-15.031678975395874,-28.84403627207118,-28.84403627207118,-28.84403627207118,17.233872914440497,17.233872914440497,17.233872914440497,280.7655670528163,280.7655670528163,280.7655670528163,136.5349395518416,136.5349395518416,136.5349395518416,0.0,0.0,0.0,1019.2248744634502
2021-07-05,555.0586763635268,544.1315022614758,843.3441399983705,555.0586763635268,555.0586763635268,139.32587402844132,139.32587402844132,139.32587402844132,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68313247448926,24.68313247448926,24.68313247448926,-15.031678975395874,-15.031678975395874,-15.031678975395874,-5.66400470580308,-5.66400470580308,-5.66400470580308,18.58642215568821,18.58642215568821,18.58642215568821,-45.108644613772825,-45.108644613772825,-45.108644613772825,159.75138616772486,159.75138616772486,159.75138616772486,0.0,0.0,0.0,694.3845503919681
2021-07-06,554.8971975352348,513.4507761091984,822.8761313389805,554.8971975352348,554.8971975352348,113.09758851888874,113.09758851888874,113.09758851888874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,23.03823653952042,23.03823653952042,23.03823653952042,-15.031678975395874,-15.031678975395874,-15.031678975395874,-1.8948938820196488,-1.8948938820196488,-1.8948938820196488,19.93897139693594,19.93897139693594,19.93897139693594,-92.4745852771591,-92.4745852771591,-92.4745852771591,182.53393725652742,182.53393725652742,182.53393725652742,0.0,0.0,0.0,667.9947860541236
2021-07-07,554.7357187069429,507.4443776955592,820.7256480741604,554.7357187069429,554.7357187069429,114.23569537482011,114.23569537482011,114.23569537482011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,21.079123942562894,21.079123942562894,21.079123942562894,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.2511280241421256,2.2511280241421256,2.2511280241421256,16.55759829381664,16.55759829381664,16.55759829381664,-111.54139222201104,-111.54139222201104,-111.54139222201104,204.6979636542682,204.6979636542682,204.6979636542682,0.0,0.0,0.0,668.971414081763
2021-07-08,554.5742398786509,595.4333487641844,890.0107788476522,554.5742398786509,554.5742398786509,183.7037112830354,183.7037112830354,183.7037112830354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,27.71465273525316,27.71465273525316,27.71465273525316,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.6280391065204687,2.6280391065204687,2.6280391065204687,16.89573560412856,16.89573560412856,16.89573560412856,-70.09780080059014,-70.09780080059014,-70.09780080059014,226.08685934837237,226.08685934837237,226.08685934837237,0.0,0.0,0.0,738.2779511616864
2021-07-09,554.4127610503589,626.1966798210921,938.5491532652975,554.4127610503589,554.4127610503589,231.25830272422593,231.25830272422593,231.25830272422593,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64532783094563,32.64532783094563,32.64532783094563,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.3818612712771543,3.3818612712771543,3.3818612712771543,17.910147535064354,17.910147535064354,17.910147535064354,-47.96192757687651,-47.96192757687651,-47.96192757687651,246.57490247015681,246.57490247015681,246.57490247015681,0.0,0.0,0.0,785.6710637745848
2021-07-10,554.2512822220668,795.0539395550816,1116.626565416528,554.2512822220668,554.2512822220668,397.5901953807245,397.5901953807245,397.5901953807245,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.10217443934477,45.10217443934477,45.10217443934477,-15.031678975395874,-15.031678975395874,-15.031678975395874,-1.3295272584521345,-1.3295272584521345,-1.3295272584521345,15.88132367319277,15.88132367319277,15.88132367319277,86.41878343545241,86.41878343545241,86.41878343545241,266.06923750592733,266.06923750592733,266.06923750592733,0.0,0.0,0.0,951.8414776027913
2021-07-11,554.0898033937749,1047.0049758610867,1356.7312366386755,554.0898033937749,554.0898033937749,645.3319212802678,645.3319212802678,645.3319212802678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05543013831392,80.05543013831392,80.05543013831392,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.81649464770964,2.81649464770964,2.81649464770964,18.924559466000147,18.924559466000147,18.924559466000147,280.7655670532582,280.7655670532582,280.7655670532582,284.51092408869556,284.51092408869556,284.51092408869556,0.0,0.0,0.0,1199.4217246740427
2021-07-12,553.9283245654829,671.9288737882697,977.0965984225376,553.9283245654829,553.9283245654829,269.8040404051266,269.8040404051266,269.8040404051266,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.037662692827041,13.037662692827041,13.037662692827041,-15.031678975395874,-15.031678975395874,-15.031678975395874,-16.971337177153377,-16.971337177153377,-16.971337177153377,18.24828484537629,18.24828484537629,18.24828484537629,-45.10864461282859,-45.10864461282859,-45.10864461282859,301.87502232512816,301.87502232512816,301.87502232512816,0.0,0.0,0.0,823.7323649706095
2021-07-13,553.7668457371909,859.1458360724214,1177.4825381508435,553.7668457371909,553.7668457371909,456.89048810068533,456.89048810068533,456.89048810068533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,231.19536309731913,231.19536309731913,231.19536309731913,232.4576419614446,232.4576419614446,232.4576419614446,-35.81689129607053,-35.81689129607053,-35.81689129607053,14.528774431945052,14.528774431945052,14.528774431945052,-92.47458527764068,-92.47458527764068,-92.47458527764068,318.1697102810069,318.1697102810069,318.1697102810069,0.0,0.0,0.0,1010.6573338378762
